draw,staker_count,staker_tvl,initial_player_threshold,player_threshold,activation_threshold_pct,funding_minutes,threshold_decay_steps,cycle_minutes,pending_withdrawn_count,pending_withdrawn_tvl,player_position_count,player_tvl,bootstrap_player_tvl,countdown_player_tvl,player_effective_wallet_count,player_largest_share,player_gini,median_player_profit_multiple,target_player_probability,activated,activation_reason,winner_mode,winner_id,gross_prize,protocol_fee,winner_profit,staker_jackpot_paid,staker_pro_rata_paid,staker_erosion_paid,protocol_revenue_cumulative,staker_cumulative_pnl,player_cumulative_pnl
83,489,11410.022971172,114.100229712,49.116407544,0.004304672,80,8,85,2,2.094087309,13,55.489372738,55.489372738,0,6.339922,0.310793,0.489734,19.303590971,0.9,True,activated,player,player_00017,55.489372738,1.912184563,40.215762794,0.0,0.0,3.884256092,280.486521766,662.31800695,-942.804528716
84,492,11545.729255424,115.457292554,40.257468666,0.003486784,100,10,105,0,0,18,55.232568262,46.454181908,8.778386354,8.501432,0.252989,0.485993,26.839393991,0.9,True,activated,player,player_00165,55.232568262,2.062966003,43.062633841,0.0,0.0,3.866279778,282.549487769,658.451727172,-941.001214941
85,492,11550.771237561,115.507712376,55.246980755,0.004782969,70,7,75,0,0,11,65.93517585,65.93517585,0,4.811113,0.323384,0.555471,20.347864737,0.9,True,activated,player,player_00240,65.93517585,3.098819967,63.493041688,0.0,0.0,4.61546231,285.648307736,653.836264862,-939.484572598
86,496,11510.867529075,115.108675291,44.595459269,0.003874205,90,9,95,0,0,18,64.882223332,46.95581144,17.926411892,9.080855,0.221308,0.483636,25.165821938,0.9,True,activated,player,player_00216,64.882223332,3.092505768,63.29936522,0.0,0.0,4.541755633,288.740813504,649.294509229,-938.035322733
87,501,11590.948500232,115.909485002,61.599052619,0.00531441,60,6,65,0,0,14,77.787218064,73.303519967,4.483698097,5.104052,0.370525,0.585961,37.02276196,0.9,True,activated,player,player_00251,77.787218064,3.522244505,72.367750853,0.0,0.0,5.445105264,292.263058009,643.849403965,-936.112461973
88,499,11559.639107234,115.596391072,55.289395501,0.004782969,70,7,75,0,0,17,83.423337449,57.487808951,25.935528498,12.934744,0.127611,0.315759,18.806482689,0.9,True,activated,player,player_00251,83.423337449,3.77707945,77.604143179,0.0,0.0,5.839633621,296.040137459,638.009770343,-934.049907802
89,501,11521.488305206,115.214883052,49.596229258,0.004304672,80,8,85,0,0,16,61.139126145,58.028566113,3.110560032,7.710467,0.289519,0.448266,23.084926756,0.9,True,activated,staker,staker_00070,61.139126145,3.056956307,18.341737843,18.341737843,39.740431994,0.0,299.097093766,696.091940181,-995.189033947
90,500,11515.376624627,115.153766246,40.151635586,0.003486784,100,10,105,2,16.922738565,16,63.728526757,51.747898161,11.980628596,8.19676,0.226919,0.509251,22.757774577,0.9,True,activated,staker,staker_00632,63.728526757,3.186426338,19.118558027,19.118558027,41.423542392,0.0,302.283520104,756.6340406,-1058.917560704
91,499,11454.381908952,114.54381909,67.636979734,0.0059049,50,5,55,0,0,10,74.770879409,73.361624998,1.409254411,4.920239,0.305183,0.530107,13.709934203,0.9,True,activated,player,player_00244,74.770879409,3.1884135,65.813818067,0.0,0.0,5.233961559,305.471933604,751.400079041,-1056.872012646
92,503,11555.161897102,115.551618971,44.767064726,0.003874205,90,9,95,1,1.106353748,14,54.693182968,54.693182968,0,4.253272,0.443703,0.592144,23.907847132,0.9,True,activated,player,player_00170,54.693182968,1.521281376,32.732868953,0.0,0.0,3.828522808,306.993214981,747.571556234,-1054.564771214
93,505,11684.029037793,116.840290378,62.093720759,0.00531441,60,6,65,0,0,10,74.681612683,74.681612683,0,3.275809,0.457289,0.657448,38.584746398,0.9,True,activated,player,player_00338,74.681612683,2.026527905,43.73174309,0.0,0.0,5.227712888,309.019742886,742.343843346,-1051.363586232
94,502,11670.109015248,116.701090152,45.212393414,0.003874205,90,9,95,0,0,17,57.064060426,57.064060426,0,10.577599,0.169247,0.432027,22.657257083,0.9,True,activated,staker,staker_00796,57.064060426,2.853203021,17.119218128,17.119218128,37.091639277,0.0,311.872945907,796.554700751,-1108.427646658
95,497,11605.804596163,116.058045962,49.959183243,0.004304672,80,8,85,0,0,17,71.926636491,64.372695642,7.553940849,9.303873,0.220748,0.460153,25.188488508,0.9,True,activated,staker,staker_00856,71.926636491,3.596331825,21.577990947,21.577990947,46.752313719,0.0,315.469277732,864.885005417,-1180.354283149
96,500,11554.526426783,115.545264268,49.738447538,0.004304672,80,8,85,1,7.224972606,16,88.113608534,53.138843864,34.97476467,5.659886,0.280361,0.574918,34.974177367,0.9,True,activated,player,player_00017,88.113608534,3.170501466,66.407480449,0.0,0.0,6.167952597,318.639779198,858.71705282,-1177.356832017
97,502,11613.090915594,116.130909156,76.193489497,0.006561,40,4,45,0,0,15,121.89308704,84.635466003,37.257621037,8.025043,0.202853,0.498596,22.382881588,0.9,True,activated,player,player_00431,121.89308704,5.6275533,115.052676344,0.0,0.0,8.129163641,324.267332498,850.587889179,-1174.855221676
98,498,11470.328274798,114.703282748,44.438401892,0.003874205,90,9,95,0,0,19,77.751405204,50.062272707,27.689132497,11.499212,0.155451,0.439792,24.481131151,0.9,True,activated,player,player_00320,77.751405204,3.407111812,70.177722785,0.0,0.0,5.442598364,327.674444309,845.145290814,-1172.819735124
99,497,11533.217615514,115.332176155,49.646720093,0.004304672,80,8,85,2,19.37050467,15,78.604055351,69.530606525,9.073448826,6.356834,0.268141,0.521775,26.383655614,0.9,True,activated,player,player_00376,78.604055351,2.876353945,60.153008822,0.0,0.0,5.502283875,330.550798254,839.64300694,-1170.193805194
100,496,11551.881637709,115.518816377,75.791895425,0.006561,40,4,45,0,0,6,104.374005705,98.492679142,5.881326563,1.858986,0.708415,0.666526,25.343801217,0.9,True,activated,player,player_00260,104.374005705,1.521692756,36.218342767,0.0,0.0,7.306180399,332.07249101,832.33682654,-1164.409317551
101,493,11537.514891508,115.375148915,68.127871683,0.0059049,50,5,55,0,0,9,81.2706797,81.2706797,0,5.634431,0.317612,0.389589,12.995257082,0.9,True,activated,player,player_00302,81.2706797,2.772905347,58.374149169,0.0,0.0,5.688947579,334.845396357,826.647878961,-1161.493275319
102,492,11555.819260916,115.558192609,61.412361438,0.00531441,60,6,65,0,0,12,87.614461413,78.872074185,8.742387228,2.747441,0.582857,0.654319,30.621007716,0.9,True,activated,player,player_00260,87.614461413,1.827388653,40.853396703,0.0,0.0,6.133012299,336.67278501,820.514866663,-1157.187651672
103,489,11468.503427075,114.685034271,49.368146731,0.004304672,80,8,85,0,0,16,59.203418151,51.569648873,7.633769278,7.584835,0.208666,0.515785,34.990142786,0.9,True,activated,player,player_00436,59.203418151,2.342484221,48.651439477,0.0,0.0,4.144239271,339.015269231,816.370627392,-1155.385896623
104,490,11487.090587541,114.870905875,49.448158362,0.004304672,80,8,85,0,0,14,71.39621281,58.739601927,12.656610883,5.370426,0.356853,0.572968,26.826000961,0.9,True,activated,player,player_00071,71.39621281,3.176786059,65.35667002,0.0,0.0,4.997734897,342.19205529,811.372892495,-1153.564947786
105,490,11483.274249426,114.832742494,54.924144754,0.004782969,70,7,75,0,0,11,56.529696922,56.529696922,0,8.620742,0.177269,0.291442,13.201053232,0.9,True,activated,staker,staker_00574,56.529696922,2.826484846,16.958909077,16.958909077,36.744302999,0.0,345.018540137,865.076104571,-1210.094644708
106,492,11525.350931809,115.253509318,61.250440246,0.00531441,60,6,65,0,0,11,79.528702602,79.528702602,0,5.388172,0.27789,0.536696,23.636335141,0.9,True,activated,staker,staker_00756,79.528702602,3.97643513,23.858610781,23.858610781,51.693656691,0.0,348.994975267,940.628372043,-1289.62334731
107,491,11528.372737521,115.283727375,55.139849424,0.004782969,70,7,75,0,0,15,97.558600184,69.297466619,28.261133565,8.884361,0.200476,0.454229,13.060911057,0.9,True,activated,player,player_00474,97.558600184,4.382710299,90.100597696,0.0,0.0,6.829102013,353.377685566,933.79927003,-1287.176955596
108,491,11577.007574935,115.770075749,49.835221509,0.004304672,80,8,85,0,0,17,75.79378771,53.719024613,22.074763097,10.436268,0.167227,0.3917,28.331095749,0.9,True,activated,player,player_00333,75.79378771,3.5117346,72.028522532,0.0,0.0,5.30556514,356.889420165,928.49370489,-1285.383125056
109,492,11889.19962541,118.891996254,78.005038742,0.006561,40,4,45,0,0,15,135.846856482,105.01927641,30.827580072,4.730374,0.396906,0.61617,43.216475503,0.9,True,activated,player,player_00031,135.846856482,4.09642228,86.15446305,0.0,0.0,8.322439738,360.985842445,920.171265153,-1281.157107598
110,488,11797.427873856,117.974278739,69.662631852,0.0059049,50,5,55,0,0,10,77.089589257,77.089589257,0,2.808739,0.557628,0.644494,25.236070209,0.9,True,activated,player,player_00260,77.089589257,1.705115073,37.79345763,0.0,0.0,5.396271248,362.690957518,914.774993905,-1277.465951422
111,488,11996.421828372,119.964218284,57.378513716,0.004782969,70,7,75,0,0,11,89.20446922,89.20446922,0,4.520299,0.320956,0.566338,28.221832662,0.9,True,activated,player,player_00224,89.20446922,4.254940551,87.088183317,0.0,0.0,6.244312845,366.945898069,908.530681059,-1275.476579128
112,487,11938.939484991,119.38939485,57.10357745,0.004782969,70,7,75,0,0,14,83.608689731,65.912676106,17.696013625,5.571393,0.349713,0.542196,25.217772618,0.9,True,activated,player,player_00500,83.608689731,3.471186414,71.80515015,0.0,0.0,5.852608281,370.417084483,902.678072778,-1273.095157261
113,490,11705.09153189,117.050915319,45.347922851,0.003874205,90,9,95,2,5.597911876,18,90.937435458,50.358259125,40.579176333,8.947253,0.18826,0.505383,37.872826622,0.9,True,activated,player,player_00064,90.937435458,4.391720205,89.808304387,0.0,0.0,6.365620482,374.808804688,896.312452296,-1271.121256985
114,491,11690.122927354,116.901229274,76.698896526,0.006561,40,4,45,1,3.670838335,17,157.950573646,103.416327244,54.534246402,3.702127,0.48801,0.662143,34.732352761,0.9,True,activated,player,player_00512,157.950573646,7.226644303,145.489327797,0.0,0.0,8.183086049,382.035448991,888.129366247,-1270.164815238
115,493,11748.241504946,117.482415049,50.57232743,0.004304672,80,8,85,1,2.101138677,16,114.904368551,85.940634564,28.963733987,9.317165,0.177224,0.468832,19.907126258,0.9,True,activated,player,player_00316,114.904368551,4.868312132,100.541236299,0.0,0.0,8.043305799,386.903761123,880.086060448,-1266.989821571
116,495,11717.115895308,117.171158953,36.769551236,0.003138106,110,11,115,2,1.228428887,18,76.649842765,61.591476019,15.058366746,6.932125,0.27506,0.578429,45.009628949,0.9,True,activated,player,player_00173,76.649842765,2.77832861,58.153732576,0.0,0.0,5.365488994,389.682089732,874.720571455,-1264.402661187
117,499,11738.811077816,117.388110778,56.146369482,0.004782969,70,7,75,0,0,15,79.381609014,73.108782896,6.272826118,6.184535,0.32069,0.532918,18.211534244,0.9,True,activated,player,player_00524,79.381609014,3.868451607,79.057293163,0.0,0.0,5.556712631,393.550541339,869.163858824,-1262.714400163
118,502,11753.713612274,117.537136123,56.217647842,0.004782969,70,7,75,1,13.817329645,13,74.767224542,58.342598723,16.424625819,6.395078,0.26895,0.516076,25.422255641,0.9,True,activated,player,player_00344,74.767224542,3.248252329,66.950499974,0.0,0.0,5.233705718,396.798793668,863.930153106,-1260.728946774
119,502,11708.82175144,117.088217514,40.826137037,0.003486784,100,10,105,0,0,17,52.470412272,46.842904331,5.627507941,8.643069,0.213601,0.449141,31.768698348,0.9,True,activated,player,player_00344,52.470412272,2.096316751,43.502947119,0.0,0.0,3.672928859,398.895110419,860.257224247,-1259.152334666
120,498,11423.831982915,114.238319829,83.279735155,0.00729,30,3,35,0,0,10,103.332303792,90.142203524,13.190100268,4.512382,0.333074,0.568784,27.700922341,0.9,True,activated,player,player_00536,103.332303792,3.993877758,83.11693867,0.0,0.0,7.233261265,402.888988177,853.023962981,-1255.912951158
121,498,11360.971651252,113.609716513,48.905257696,0.004304672,80,8,85,0,0,17,82.262263201,60.893997737,21.368265464,8.414224,0.2091,0.515797,24.132408761,0.9,True,activated,player,player_00539,82.262263201,3.93430703,80.510192003,0.0,0.0,5.758358424,406.823295208,847.265604557,-1254.088899765
122,489,11141.928182814,111.419281828,47.962347389,0.004304672,80,8,85,0,0,18,81.268019235,49.871098005,31.39692123,8.626197,0.219857,0.496232,33.955114263,0.9,True,activated,player,player_00548,81.268019235,3.443945265,71.123721386,0.0,0.0,5.688761346,410.267240473,841.576843211,-1251.844083684
123,488,11204.401406704,112.044014067,66.160869866,0.0059049,50,5,55,0,0,11,80.825319845,78.499181071,2.326138774,4.999622,0.36299,0.535536,18.536333886,0.9,True,activated,player,player_00404,80.825319845,3.711650616,76.1791341,0.0,0.0,5.657772389,413.978891089,835.919070822,-1249.897961911
124,491,11178.408513204,111.784085132,48.119383249,0.004304672,80,8,85,1,18.368269699,13,59.052459666,56.888560793,2.163898873,8.934837,0.215854,0.350324,12.97718016,0.9,True,activated,player,player_00228,59.052459666,2.736378531,56.124864269,0.0,0.0,4.133672177,416.71526962,831.785398645,-1248.500668265
125,492,11345.465941762,113.454659418,54.26501189,0.004782969,70,7,75,0,0,17,68.892329954,59.496569501,9.395760453,5.168921,0.332304,0.625717,49.293669209,0.9,True,activated,staker,staker_00451,68.892329954,3.444616498,20.667698986,20.667698986,44.78001447,0.0,420.159886118,897.233112101,-1317.392998219
126,496,11855.773216559,118.557732166,45.93169457,0.003874205,90,9,95,1,10.868746138,13,48.174484079,46.89392627,1.280557809,4.788697,0.400898,0.548512,23.769558668,0.9,True,activated,player,player_00220,48.174484079,2.325143764,47.549945396,0.0,0.0,3.372213886,422.485029882,893.860898216,-1316.345928098
127,494,11864.401521241,118.644015212,56.74706468,0.004782969,70,7,75,1,1.621241809,14,92.046364904,67.403150049,24.643214855,7.191739,0.237601,0.494617,22.017191481,0.9,True,activated,player,player_00415,92.046364904,4.28557152,87.869104419,0.0,0.0,6.443245543,426.770601402,887.417652673,-1314.188254074
128,494,11846.21048698,118.46210487,50.994051774,0.004304672,80,8,85,1,18.086093469,14,87.301329424,57.754985988,29.546343436,7.706109,0.211956,0.47239,21.369994403,0.9,True,activated,player,player_00302,87.301329424,3.58333295,74.194419109,0.0,0.0,6.11109306,430.353934351,881.306559613,-1311.660493964
129,499,11994.008020304,119.940080203,46.467244523,0.003874205,90,9,95,0,0,14,57.603558126,51.776150394,5.827407732,7.813883,0.242102,0.455056,23.775032527,0.9,True,activated,staker,staker_01082,57.603558126,2.880177906,17.281067438,17.281067438,37.442312782,0.0,433.234112258,936.029939833,-1369.26405209
130,503,12063.338656551,120.633386566,57.698574831,0.004782969,70,7,75,0,0,9,82.313609097,79.086254081,3.227355016,3.539,0.373159,0.599961,16.39331416,0.9,True,activated,player,player_00170,82.313609097,2.653027131,56.16946812,0.0,0.0,5.761952637,435.887139388,930.267987196,-1366.155126584
131,509,12387.319667336,123.873196673,47.991014429,0.003874205,90,9,95,1,1.497868697,14,74.659146098,74.659146098,0,5.019327,0.379564,0.587724,28.312452142,0.9,True,activated,player,player_00578,74.659146098,3.378663324,69.420743381,0.0,0.0,5.226140227,439.265802712,925.041846969,-1364.307649681
132,505,12171.354622919,121.713546229,47.154321598,0.003874205,90,9,95,0,0,18,86.337545607,55.113976906,31.223568701,10.238805,0.214403,0.414072,24.464322736,0.9,True,activated,player,player_00200,86.337545607,4.245553606,86.709146706,0.0,0.0,6.043628192,443.511356318,918.998218776,-1362.509575095
133,514,12296.713305706,122.967133057,72.610862399,0.0059049,50,5,55,0,0,14,81.280193809,74.608155082,6.672038727,4.373533,0.375186,0.643512,41.797620197,0.9,True,activated,player,player_00470,81.280193809,3.003691885,62.759759381,0.0,0.0,5.689613567,446.515048203,913.30860521,-1359.823653413
134,516,12311.613850921,123.116138509,58.886067389,0.004782969,70,7,75,0,0,12,65.870364884,65.870364884,0,7.947143,0.220607,0.351859,14.214750624,0.9,True,activated,player,player_00304,65.870364884,3.268169016,66.706136853,0.0,0.0,4.610925542,449.78321722,908.697679668,-1358.480896888
135,516,12326.01882224,123.260188222,65.505517689,0.00531441,60,6,65,0,0,12,68.916421438,68.916421438,0,3.991983,0.441742,0.611645,25.438947727,0.9,True,activated,player,player_00106,68.916421438,2.84844294,58.944565369,0.0,0.0,4.824149501,452.63166016,903.873530167,-1356.505190327
136,518,12458.911049767,124.589110498,66.211761472,0.00531441,60,6,65,0,0,13,82.919984743,67.504622948,15.415361795,7.341409,0.274437,0.433279,14.229243431,0.9,True,activated,player,player_00595,82.919984743,3.80072005,78.018079883,0.0,0.0,5.804398932,456.43238021,898.069131235,-1354.501511445
137,516,12471.016807766,124.710168078,59.64848679,0.004782969,70,7,75,0,0,16,68.045277635,62.929998646,5.115278989,7.348411,0.298487,0.473061,21.558358936,0.9,True,activated,player,player_00175,68.045277635,2.386731896,50.111075452,0.0,0.0,4.763169434,458.819112106,893.305961801,-1352.125073907
138,514,12677.686138742,126.776861387,60.636979793,0.004782969,70,7,75,0,0,21,125.46568252,93.500792648,31.964889872,10.265827,0.180983,0.500962,30.722610319,0.9,True,activated,player,player_00352,125.46568252,5.244149046,108.421429649,0.0,0.0,8.782597776,464.063261152,884.523364024,-1348.586625176
139,512,12778.573174281,127.785731743,49.506810679,0.003874205,90,9,95,1,7.972869141,19,73.47128591,52.471744275,20.999541635,11.420358,0.158887,0.435055,28.616248516,0.9,True,activated,player,player_00012,73.47128591,3.278945683,67.442957982,0.0,0.0,5.142990014,467.342206834,879.380374011,-1346.722580845
140,513,12848.215766801,128.482157668,49.776620352,0.003874205,90,9,95,0,0,17,99.454100563,65.572689548,33.881411015,6.107802,0.278451,0.61578,33.532407469,0.9,True,activated,staker,staker_00818,99.454100563,4.972705028,29.836230169,29.836230169,64.645165366,0.0,472.314911862,973.861769546,-1446.176681408
141,512,12865.661160178,128.656611602,55.382452644,0.004304672,80,8,85,1,14.25938691,18,68.77684045,59.883062511,8.893777939,5.504126,0.381836,0.555143,30.984291108,0.9,True,activated,player,player_00439,68.77684045,3.251525741,66.593367905,0.0,0.0,4.814378832,475.566437603,969.047390714,-1444.613828317
142,514,12904.816980802,129.048169808,49.995905052,0.003874205,90,9,95,0,0,14,75.970007148,62.546947763,13.423059385,6.86466,0.220932,0.46158,17.676257895,0.9,True,activated,player,player_00108,75.970007148,2.959289169,61.544394712,0.0,0.0,5.3179005,478.525726772,963.729490214,-1442.255216986
143,513,12895.191303798,128.951913038,40.466476697,0.003138106,110,11,115,1,0.72140094,18,79.71455974,54.634267766,25.080291974,11.126015,0.154541,0.430618,22.705408115,0.9,True,activated,player,player_00623,79.71455974,3.575141095,73.507699995,0.0,0.0,5.580019182,482.100867868,958.149471032,-1440.2503389
144,519,12988.549689761,129.885496898,55.911447469,0.004304672,80,8,85,0,0,14,58.257638961,58.257638961,0,5.271519,0.331364,0.575339,30.177208681,0.9,True,activated,player,player_00064,58.257638961,1.947658523,41.083546662,0.0,0.0,4.078034727,484.048526391,954.071436305,-1438.119962695
145,522,12956.718652387,129.567186524,55.77442529,0.004304672,80,8,85,1,8.268703625,11,61.511795998,61.511795998,0,6.425673,0.217821,0.456698,21.97316484,0.9,True,activated,staker,staker_00119,61.511795998,3.0755898,18.453538799,18.453538799,39.982667399,0.0,487.12411619,1012.507642503,-1499.631758693
146,523,13068.659823837,130.686598238,85.743477104,0.006561,40,4,45,1,2.30685842,13,130.400958396,112.089325873,18.311632523,5.940443,0.265847,0.530006,21.024066543,0.9,True,activated,staker,staker_00475,130.400958396,6.52004792,39.120287519,39.120287519,84.760622957,0.0,493.64416411,1136.388552979,-1630.032717089
147,520,13369.878801557,133.698788016,57.552944257,0.004304672,80,8,85,1,4.102138035,16,77.418804381,63.260914754,14.157889627,7.771963,0.286548,0.448031,22.802679027,0.9,True,activated,player,player_00201,77.418804381,3.715410793,76.012121366,0.0,0.0,5.419316307,497.359574903,1130.969236672,-1628.328811575
148,522,13377.561126012,133.77561126,78.993160693,0.0059049,50,5,55,0,0,13,117.004822092,88.827774512,28.17704758,6.506303,0.246618,0.515784,19.924813675,0.9,True,activated,player,player_00376,117.004822092,4.50851489,93.852120448,0.0,0.0,8.190337546,501.868089792,1122.778899126,-1624.646988918
149,521,13383.696117632,133.836961176,64.013803636,0.004782969,70,7,75,0,0,20,129.041216873,95.19642565,33.844791223,9.36708,0.170381,0.538136,40.76998895,0.9,True,activated,player,player_00103,129.041216873,5.396926478,111.574488261,0.0,0.0,9.032885181,507.26501627,1113.746013945,-1621.011030215
150,521,13395.709151783,133.957091518,64.071261606,0.004782969,70,7,75,0,0,15,104.466748546,70.314344756,34.15240379,7.285482,0.237874,0.499157,26.304315582,0.9,True,activated,player,player_00106,104.466748546,4.076788043,84.771645224,0.0,0.0,7.312672398,511.341804314,1106.433341547,-1617.77514586
